TimeSinceReference,Pressure,SmoothedPressure
9251.062,4.167677762010811,4.124856484369571
9251.064,4.167677561316321,4.182220109578908
9251.066,4.14187736062183,4.239306100530609
9251.068,4.15037715992734,4.307874969685189
9251.07,4.21857695923285,4.392553350949282
9251.072,4.34647675853836,4.4884281590298
9251.074,4.50867655784387,4.584286821094174
9251.076,4.661976357149378,4.6706572697503335
9251.078,4.7728761564548865,4.748344791063564
9251.08,4.832675955760397,4.824700385384871
9251.082,4.866575755065906,4.906686832637028
9251.084,4.951675554371416,4.99393565265156
9251.086,5.105375353676925,5.082125897727515
9251.088,5.284575152982436,5.168702144909473
9251.09,5.412074952287945,5.256931919644959
9251.092,5.454874751593454,5.348360908139659
9251.094,5.4805745508989645,5.438049377153839
9251.096,5.565774350204471,5.517270046940219
9251.098,5.702174149509981,5.582247473483355
9251.1,5.795773948815491,5.638165201886794
9251.102,5.761873748121001,5.694443414670719
9251.104,5.6339735474265105,5.75683044458346
9251.106,5.531473346732019,5.825375529954256
9251.108,5.565773146037529,5.895072408936845
9251.11,5.7448729453430385,5.961141404451552
9251.112,5.983372744648548,6.021221709197568
9251.114,6.222272543954055,6.0748596411812095
9251.116,6.4010723432595675,6.124365856773135
9251.118,6.5119721425650745,6.170501661694651
9251.12,6.4950719418705845,6.2157831387818385
9251.122,6.350171741176094,6.262620663605073
9251.124,6.111271540481605,6.315813253363375
9251.126,5.957971339787115,6.379677033012865
9251.128,6.043171139092625,6.4553054177869615
9251.13,6.3840709383981356,6.5402848941721485
9251.132,6.8020707377036445,6.630964883017848
9251.134,7.066370537009151,6.725134749013425
9251.136,7.074870336314662,6.821444179768567
9251.138,6.91267013562017,6.916840377810476
9251.14,6.725369934925679,7.0070731079689175
9251.142,6.665669734231189,7.087644097165617
9251.144,6.759269533536701,7.157058104965337
9251.146,6.94686933284221,7.215039013431956
9251.148,7.159969132147721,7.261830985429638
9251.15,7.30486893145323,7.299277860902223
9251.152,7.415768730758737,7.3291514264415
9251.154,7.526668530064246,7.3516799165157
9251.156,7.680068329369757,7.360943225824719
9251.158,7.790968128675264,7.348895127622331
9251.16,7.765267927980776,7.31030253661545
9251.162,7.5864677272862835,7.25077783609646
9251.164,7.364567526591795,7.183707519571852
9251.166,7.219667325897305,7.1219220608921034
9251.168,7.151467125202814,7.070023713479466
9251.17,7.057866924508325,7.024698114399576
9251.172,6.8529667238138305,6.97490423873141
9251.174,6.537766523119339,6.9056372777701585
9251.176,6.213766322424851,6.799087824706415
9251.178,5.95796612173036,6.645697346721646
