TimeSinceReference,Pressure,SmoothedPressure
9360.276,0.25881843796570614,0.34887220419947557
9360.278,0.5231182372712162,0.538176657769641
9360.28,0.6170180365767255,0.7140938035124982
9360.282,0.6170178358822334,0.8794780184024248
9360.284,0.6848176351877431,1.035283510933629
9360.286,0.8813174344932531,1.1807392526750822
9360.288,1.0941172337987624,1.313619157280698
9360.29,1.2391170331042716,1.4347456326128845
9360.292,1.375616832409781,1.5463082399212031
9360.294,1.622816631715292,1.6501689097075842
9360.296,1.9638164310208008,1.748662278686664
9360.298,2.24531623032631,1.8462408916109883
9360.3,2.3136160296318202,1.9469402065360142
9360.302,2.2026158289373274,2.046878812440331
9360.304,2.0576156282428375,2.1317454632726927
9360.306,1.989415427548348,2.186346111999052
9360.308,2.0493152268538566,2.206816525555176
9360.31,2.194215026159366,2.203719975264336
9360.312,2.355914825464877,2.1908097850998556
9360.314,2.4498146247703865,2.172786783422564
9360.316,2.4070144240758964,2.1455474602289506
9360.318,2.2709142233814053,2.1057068593940595
9360.32,2.1431140226869143,2.059127367720278
9360.322,2.117513821992423,2.014603713182333
9360.324,2.1599136212979317,1.974648454572784
9360.326,2.1431134206034415,1.9335422517722909
9360.328,1.9981132199089515,1.8862113806671297
9360.33,1.7506130192144607,1.8342177787792375
9360.332,1.495012818519971,1.7833231730303412
9360.334,1.28181261782548,1.7385048466777246
9360.336,1.1624124171309909,1.7016086824872703
9360.338,1.1796122164364995,1.673498401062699
9360.34,1.332912015742009,1.655617828307836
9360.342,1.571711815047518,1.6483575152932333
9360.344,1.7933116143530263,1.654863829165257
9360.346,1.9299114136585374,1.6792582511453895
9360.348,2.023711212964047,1.7252879697208185
9360.35,2.0916110122695564,1.7896785657971255
9360.352,2.151510811575065,1.8618164275806983
9360.354,2.1343106108805756,1.9348720921020734
9360.356,2.0405104101860854,2.015129652025344
9360.358,1.9127102094915944,2.123407478708882
9360.36,1.8616100087971024,2.2807891453362603
9360.362,1.955409808102612,2.4913885094013364
9360.364,2.2198096074081217,2.737749305547845
9360.366,2.6119094067136306,2.9917038258080777
9360.368,3.0212092060191402,3.226342895032859
9360.37,3.311109005324651,3.4239812833169596
9360.372,3.4388088046301597,3.580301244082632
9360.374,3.46440860393567,3.700958719765819
9360.376,3.5155084032411796,3.795083166315976
9360.378,3.617708202546689,3.8680883289068504
9360.38,3.7459080018521966,3.9175151131193444
9360.382,3.856507801157706,3.935498843628785
9360.384,4.027007600463216,3.915887979543631
9360.386,4.359607399768725,3.8561306219519835
9360.388,4.8113071990742355,3.75485004919712
9360.39,5.1610069983797455,3.6073593184920982
9360.392,5.101506797685255,3.4075650497035377
9360.394,4.479006596990764,3.15024436462856
9360.396,3.4305063962962734,2.83505527660518
9360.398,2.304806195601783,2.4660933349489444
9360.4,1.375605994907291,2.052421832043148
9360.402,0.7787057942128008,1.6045284056554276
9360.404,0.44640559351831044,1.1309237191764472
9360.406,0.1905053928238214,0.6348694293278629
9360.408,-0.14209480787067008,0.11368588009001915
9360.41,-0.6192950085651603,-0.4359750366451923
9360.412,-1.1990952092596512,-1.0119043844088351
9360.414,-1.7959954099541413,-1.6065192428779889
9360.416,-2.3502956106486312,-2.2088256773387185
9360.418,-2.8529958113431233,-2.8090167239440604
9360.42,-3.3644960120376135,-3.398690740012372
9360.422,-3.8931962127321045,-3.969550154466081
9360.424,-4.438996413426595,-4.513393099983322
9360.426,-4.984496614121085,-5.02370646319098
9360.428,-5.513196814815575,-5.50082448066329
9360.43,-6.007497015510065,-5.954439788412893
9360.432,-6.4510972162045555,-6.400722186369584
9360.434,-6.868797416899046,-6.8536914007530925
9360.436,-7.278097617593536,-7.318647600043586
9360.438,-7.712497818288028,-7.786932462022741
9360.44,-8.198898018982518,-8.24095736612194
9360.442,-8.676098219677009,-8.665607500126368
9360.444,-9.0852984203715,-9.058662463895626
9360.446,-9.40959862106599,-9.430558171785625
9360.448,-9.71619882176048,-9.792801735063483
9360.45,-10.099999022454972,-10.146950226386268
9360.452,-10.594299223149461,-10.484967583977916
9360.454,-11.088999423843951,-10.797672256416883
9360.456,-11.412899624538442,-11.085793524152443
9360.458,-11.497899825232935,-11.356235072688282
9360.46,-11.464000025927424,-11.615327670715173
9360.462,-11.523900226621915,-11.862398899840697
9360.464,-11.796600427316406,-12.091164519980607
9360.466,-12.188700628010896,-12.296285471815851
9360.468,-12.487000828705385,-12.476974243938916
9360.47,-12.572501029399877,-12.63498355660252
9360.472,-12.521301230094366,-12.767457137430391
9360.474,-12.521301430788856,-12.864375948163493
9360.476,-12.691901631483347,-12.913876942118778
9360.478,-12.92190183217784,-12.907866079282202
9360.48,-13.00730203287233,-12.845544679415093
9360.482,-12.87070223356682,-12.729820492605194
9360.484,-12.64070243426131,-12.564919549038539
9360.486,-12.4870026349558,-12.353627415580693
9360.488,-12.453102835650292,-12.09807061381818
9360.49,-12.384803036344781,-11.7966264480683
9360.492,-12.129203237039272,-11.443525385161523
9360.494,-11.660103437733763,-11.031773539523964
9360.496,-11.097403638428254,-10.559653108417818
9360.498,-10.560403839122745,-10.035654298933295
9360.5,-10.023304039817235,-9.47533214090542
9360.502,-9.349704240511725,-8.892828628016193
9360.504,-8.463204441206216,-8.294244335906185
9360.506,-7.457004641900706,-7.6791253017814345
9360.508,-6.553304842595196,-7.049439128309546
9360.51,-5.905305043289687,-6.4143305820752845
9360.512,-5.453305243984177,-5.7892402036191895
9360.514,-5.0017054446786675,-5.187090351663622
9360.516,-4.42190564537316,-4.611920864748419
9360.518,-3.71430584606765,-4.062738285520125
9360.52,-3.0151060467621402,-3.5398331861093113
9360.522,-2.435306247456631,-3.049908304318715
9360.524,-2.0260064481511213,-2.6029182136829103
9360.526,-1.7449066488456122,-2.207084472643455
9360.528,-1.531706849540102,-1.8652038590171283
9360.53,-1.352807050234592,-1.5738125118000683
9360.532,-1.1907072509290835,-1.324030101051945
9360.534,-1.0541074516235724,-1.1071562827924148
9360.536,-0.9435076523180648,-0.915958294648715
9360.538,-0.8497078530125552,-0.7489254872701961
9360.54,-0.7730080537070467,-0.6071197771187744
9360.542,-0.6876082544015372,-0.4894664291997154
9360.544,-0.6025084550960269,-0.39189392368149895
9360.546,-0.5255086557905173,-0.30672054768241186
9360.548,-0.44040885648500705,-0.22633720327335655
9360.55,-0.33820905717949756,-0.14360635447679682
9360.552,-0.2016092578739883,-0.055002666087397525
9360.554,-0.08220945856847983,0.03982046070144024
9360.556,-0.005609659262971078,0.13685703080372127
9360.558,0.019990140042539295,0.23155178272418425
9360.56,0.09668993934804782,0.3206930702711828
9360.562,0.30988973865355796,0.40671065827448166
9360.564,0.6336895379590679,0.49360413255366686
9360.566,0.872489337264577,0.5834415310167764
9360.568,0.8812891365700875,0.6723520919930484
9360.57,0.6592889358755976,0.7515090552157224
9360.572,0.4803887351811067,0.8127304691228471
9360.574,0.5913885344866152,0.8546031220612106
9360.576,0.991888333792124,0.8825415735253723
9360.578,1.4522881330976336,0.9065762552457646
9360.58,1.6654879324031437,0.9332078551830748
9360.582,1.5544877317086527,0.9607407046816347
9360.584,1.230687531014162,0.9810773098839503
9360.586,0.9067873303196716,0.9862711070834577
9360.588,0.7275871296251815,0.9783076069856678
9360.59,0.7362869289306921,0.9668586242623949
9360.592,0.8724867282362005,0.9645714246209054
9360.594,1.042986527541709,0.9798424699776609
9360.596,1.1112863268472193,1.0165624869033882
9360.598,1.0429861261527282,1.0759330899997022
9360.6,0.8724859254582373,1.155474953187276
9360.602,0.7446857247637482,1.2466260968241305
9360.604,0.7957855240692577,1.3379221895659341
9360.606,1.0601853233747676,1.4236103707598264
9360.608,1.4266851226802757,1.5123814090965757
9360.61,1.7337849219857855,1.6228789619998396
9360.612,1.861584721291294,1.7688892281358173
9360.614,1.8359845205968028,1.9499098066621077
9360.616,1.8188843199023133,2.151293235311248
9360.618,2.0064841192078227,2.3580658250695503
9360.62,2.475283918513332,2.5631292396786765
9360.622,3.0722837178188414,2.767471896127045
9360.624,3.566583517124352,2.9751141243549855
9360.626,3.796983316429861,3.188137574064147
9360.628,3.7626831157353706,3.4065609816532665
9360.63,3.6176829150408807,3.626873894331892
9360.632,3.5326827143463877,3.842586434950144
9360.634,3.643282513651899,4.045231969601391
9360.636,3.958682312957407,4.226999652374786
9360.638,4.402382112262918,4.386328381129227
9360.64,4.777281911568426,4.527842508269065
9360.642,4.947781710873937,4.6593427217549905
9360.644,4.913881510179447,4.78604184011982
9360.646,4.837181309484956,4.908987585371276
9360.648,4.888281108790466,5.026254524023926
9360.65,5.109880908095976,5.138912610447724
9360.652,5.382680707401484,5.252794698275522
9360.654,5.544780506706992,5.375095318921854
9360.656,5.544780306012502,5.507577357609604
9360.658,5.433780105318013,5.641760758178717
9360.66,5.331479904623523,5.762507345831015
9360.662,5.2803797039290306,5.855124077393458
9360.664,5.314379503234541,5.90840021927531
9360.666,5.374279302540051,5.91359598909679
9360.668,5.44247910184556,5.861456602723114
9360.67,5.501978901151068,5.747074583846804
9360.672,5.535978700456578,5.573500504598433
9360.674,5.561578499762087,5.351759959923596
9360.676,5.595878299067596,5.08965484522419
9360.678,5.638578098373106,4.785588235263288
9360.68,5.629777897678617,4.430334471915231
9360.682,5.459277696984126,4.018555668202133
9360.684,4.973377496289636,3.5550103078024793
9360.686,4.112477295595145,3.04951638299426
9360.688,2.9955770949006553,2.508099376402958
9360.69,1.8787768942061636,1.9304381086673956
9360.692,0.9579766935116716,1.3158014039363954
9360.694,0.24157649281718285,0.6669358610165569
9360.696,-0.4404237078773079,-0.008364985518585527
9360.698,-1.2418239085717993,-0.705267074594971
9360.7,-2.1370241092662887,-1.4209345409967338
9360.702,-2.938424309960779,-2.1539130849695742
9360.704,-3.51822451065527,-2.896977273028059
9360.706,-3.9275247113497604,-3.6373237496088318
9360.708,-4.345224912044251,-4.359217723557102
9360.71,-4.8907251127387426,-5.046335593609268
9360.712,-5.538725313433233,-5.683440588968559
9360.714,-6.169625514127723,-6.258420979203245
9360.716,-6.723925714822213,-6.765502331178891
9360.718,-7.2266259155167045,-7.204737400248254
9360.72,-7.687426116211194,-7.585591816456963
9360.722,-8.079526316905685,-7.923501388860828
9360.724,-8.394926517600176,-8.232633004086736
9360.726,-8.693226718294666,-8.519322106150131
9360.728,-9.042626918989157,-8.780097519199836
9360.73,-9.469127119683648,-9.009897228493838
9360.732,-9.852827320378138,-9.212124421115321
9360.734,-10.057227521072628,-9.400528468773661
9360.736,-10.031727721767119,-9.591696903936388
9360.738,-9.87002792246161,-9.791006258720035
9360.74,-9.6991281231561,-9.990934174402241
9360.742,-9.62242832385059,-10.17795971030207
9360.744,-9.67352852454508,-10.344385962242614
9360.746,-9.844028725239571,-10.493970880381823
9360.748,-10.082828925934063,-10.639691481216714
9360.75,-10.313229126628553,-10.794785939545463
9360.752,-10.534829327323044,-10.964640292574106
9360.754,-10.748029528017534,-11.145815291443396
9360.756,-10.978029728712023,-11.32920009024249
9360.758,-11.242429929406516,-11.506454092270783
9360.76,-11.523930130101006,-11.6762344193254
9360.762,-11.847730330795496,-11.843052471897744
9360.764,-12.205930531489987,-12.009212553252114
9360.766,-12.546930732184476,-12.17197056370442
9360.768,-12.785730932878968,-12.324757321085468
9360.77,-12.82803113357346,-12.461861424903862
9360.772,-12.708631334267949,-12.578154893411622
9360.774,-12.538131534962439,-12.66409489052591
9360.776,-12.47023173565693,-12.700574845520155
9360.778,-12.572531936351421,-12.667174632034232
9360.78,-12.760132137045911,-12.554704127218013
9360.782,-12.828032337740401,-12.370586040794217
9360.784,-12.615232538434892,-12.12913781748028
9360.786,-12.171632739129382,-11.835705017121768
9360.788,-11.685632939823874,-11.485185491596528
9360.79,-11.310733140518364,-11.069278574003896
9360.792,-11.029233341212855,-10.589485338404948
9360.794,-10.662633541907345,-10.059548992942887
9360.796,-10.091633742601836,-9.498942854571034
9360.798,-9.409633943296326,-8.925516063338527
9360.8,-8.787134143990816,-8.352137759294507
9360.802,-8.232834344685307,-7.787526166377199
9360.804,-7.568034545379797,-7.238633204558522
9360.806,-6.630034746074289,-6.706700130419733
9360.808,-5.513234946768779,-6.188318435712323
9360.81,-4.558435147463269,-5.678535709063882
9360.812,-4.00423534815776,-5.175544811127269
9360.814,-3.76543554885225,-4.685576391253134
9360.816,-3.535035749546741,-4.22133756070859
9360.818,-3.1089359502412313,-3.793714188219503
9360.82,-2.597436150935721,-3.4061105138701153
9360.822,-2.264836351630212,-3.0534446773585655
9360.824,-2.2648365523247023,-2.7288318840200594
9360.826,-2.478036753019194,-2.4305795189019808
9360.828,-2.6741369537136848,-2.1631174310741805
9360.83,-2.682537154408175,-1.9279245254155626
9360.832,-2.529237355102665,-1.7187605702658955
9360.834,-2.307537555797156,-1.5265432209428342
9360.836,-2.0604377564916456,-1.3470261524200537
9360.838,-1.7194379571861358,-1.1827282976564875
9360.84,-1.2590381578806262,-1.0332646654271438
9360.842,-0.7558383585751169,-0.8896938236505906
9360.844,-0.3382385592696089,-0.7366145648856205
9360.846,-0.14213875996409975,-0.5641261239514678
9360.848,-0.15053896065859007,-0.3714751417747739
9360.85,-0.20163916135308035,-0.16253869101261104
9360.852,-0.11663936204756986,0.06100152247331472
9360.854,0.1988604372579399,0.29957444919195375
9360.856,0.6169602365634486,0.547704230947448
9360.858,0.9491600358689585,0.7928116048405344
9360.86,1.1196598351744687,1.0207615480561898
9360.862,1.2306596344799772,1.226252621492975
9360.864,1.3927594337854856,1.4142907149367803
9360.866,1.605559233090995,1.595056677808455
9360.868,1.759359032396505,1.771316119093608
9360.87,1.7848588317020138,1.9366968029200031
9360.872,1.8020586310075242,2.082163144872057
9360.874,1.9553584303130336,2.208243582998206
9360.876,2.3219582296185433,2.3249204830408177
9360.878,2.773958028924053,2.4442469443329897
9360.88,3.1061578282295628,2.5695087443405016
9360.882,3.166057627535073,2.6909556338531018
9360.884,2.9783574268405797,2.7954962825794616
9360.886,2.714057226146089,2.879257282306172
9360.888,2.5691570254515987,2.9506572992319002
9360.89,2.6713568247571082,3.023793497273809
9360.892,2.9783566240626183,3.102690811496834
9360.894,3.336556423368128,3.177262179773914
9360.896,3.566556222673638,3.2358819931194374
9360.898,3.5753560219791485,3.2781399742431296
9360.9,3.3789558212846575,3.3150778711267357
9360.902,3.140555620590165,3.357361980716556
9360.904,3.029555419895674,3.404667669807956
9360.906,3.1317552192011853,3.447073899439897
9360.908,3.3621550185066944,3.47720344251515
9360.91,3.5753548178122045,3.4961822449796625
9360.912,3.652054617117713,3.513695150638279
9360.914,3.6348544164232237,3.539943114211953
9360.916,3.6432542157287333,3.578994517589067
9360.918,3.728654015034243,3.6265952856555455
9360.92,3.8137538143397514,3.6717093776953487
9360.922,3.7881536136452603,3.7033328063444872
9360.924,3.63485341295077,3.719430745348136
9360.926,3.4982532122562784,3.730898154341255
9360.928,3.5581530115617888,3.754859287448099
9360.93,3.796952810867298,3.801716566571088
9360.932,4.052552610172809,3.8642697951500273
9360.934,4.146352409478318,3.922216677642621
9360.936,4.052552208783828,3.954406761258415
9360.938,3.882052008089337,3.9557792386966026
9360.94,3.762651807394846,3.938509294232368
9360.942,3.762651606700354,3.92422755615634
9360.944,3.882051406005864,3.928972283506777
9360.946,4.0780512053113736,3.957231766911971
9360.948,4.265751004616883,4.006886034451949
9360.95,4.367950803922392,4.078714320945947
9360.952,4.342450603227903,4.179667654824991
9360.954,4.274150402533412,4.3152373102203585
9360.956,4.291350201838922,4.479676421565181
9360.958,4.410650001144431,4.6567220615165335
9360.96,4.521649800449939,4.82809164671183
9360.962,4.478949599755449,4.982350603616498
9360.964,4.282949399060959,5.11744727199888
9360.966,4.146349198366469,5.234502023919342
9360.968,4.282948997671978,5.332439675102704
9360.97,4.751748796977488,5.4079570735658145
9360.972,5.365448596282997,5.455605704040154
9360.974,5.902548395588507,5.4691264931666534
9360.976,6.226748194894018,5.442289795455666
9360.978,6.371647994199527,5.373460777632358
9360.98,6.439947793505032,5.2645727426100315
9360.982,6.422747592810543,5.118676718819716
9360.984,6.226747392116055,4.936165405454112
9360.986,5.757547191421564,4.716013305847721
9360.988,5.049946990727072,4.456782750642873
9360.99,4.265746790032582,4.159912293718124
9360.992,3.532646589338091,3.826518804150341
9360.994,2.876146388643601,3.453211400928645
9360.996,2.2963461879491103,3.0301303157132655
9360.998,1.8188459872546208,2.5458094832181386
9361.0,1.4438457865601286,1.996473283927645
9361.002,1.119645585865639,1.3951163545564202
9361.004,0.7019453851711486,0.7670293093550794
9361.006,0.13934518447665667,0.1394967464282209
9361.008,-0.49995501621783234,-0.47338582000864093
9361.01,-1.088555216912324,-1.0711765998537162
9361.012,-1.6168554176068142,-1.6598197068311182
9361.014,-2.1115556183013036,-2.2416577383434446
9361.016,-2.597455818995794,-2.812137159817161
9361.018,-3.074656019690287,-3.3667931765874735
9361.02,-3.594956220384777,-3.905371313399905
9361.022,-4.234256421079267,-4.430295606758492
9361.024,-5.027256621773757,-4.944377555434736
9361.026,-5.845856822468248,-5.448797461288936
9361.028,-6.510657023162738,-5.946012719898489
9361.03,-6.894457223857229,-6.4401932645733275
9361.032,-7.047757424551719,-6.931256673411031
9361.034,-7.149957625246209,-7.4096571829858355
9361.036,-7.4059578259407,-7.8611941544771
9361.038,-7.891858026635192,-8.274207966965207
9361.04,-8.556758227329682,-8.650207802619336
9361.042,-9.221958428024173,-8.999890460316287
9361.044,-9.741858628718663,-9.33478204044216
9361.046,-10.082858829413153,-9.658384915759328
9361.048,-10.296059030107644,-9.967287426036131
9361.05,-10.441059230802134,-10.255487528450526
9361.052,-10.526059431496623,-10.518338308295597
9361.054,-10.568859632191115,-10.755783542335124
9361.056,-10.671059832885605,-10.970120717406592
9361.058,-10.893060033580097,-11.163650760150926
9361.06,-11.191360234274587,-11.337850090364547
9361.062,-11.421360434969078,-11.49267652482527
9361.064,-11.472860635663569,-11.625943064586101
9361.066,-11.38736083635806,-11.73104228949962
9361.068,-11.32786103705255,-11.796880728172347
9361.07,-11.40456123774704,-11.811684944310853
9361.072,-11.63456143844153,-11.77186032226052
9361.074,-11.89046163913602,-11.681872878167367
9361.076,-12.035461839830512,-11.549496427405204
9361.078,-11.975562040525002,-11.378022258145322
9361.08,-11.728362241219493,-11.165561279478634
9361.082,-11.404562441913983,-10.911026773258415
9361.084,-11.080362642608474,-10.61555006275599
9361.086,-10.756462843302964,-10.280797964398179
9361.088,-10.321663043997454,-9.904154676149176
9361.09,-9.759063244691944,-9.482363258732043
9361.092,-9.162063445386435,-9.021148415551488
9361.094,-8.650563646080926,-8.535077475494834
9361.096,-8.198963846775417,-8.04118883800048
9361.098,-7.678664047469908,-7.546121407947337
9361.1,-6.988264248164398,-7.043058905939119
9361.102,-6.186864448858889,-6.521719710354208
9361.104,-5.436564649553379,-5.981452743621527
9361.106,-4.80566485024787,-5.434360392543461
9361.108,-4.285365050942359,-4.898900235217589
9361.11,-3.8505652516368505,-4.386870685122323
9361.112,-3.4927654523313407,-3.8997826302885543
9361.114,-3.202865653025831,-3.4335259548861643
9361.116,-2.9041658537203228,-2.986922821077316
9361.118,-2.554766054414813,-2.5629371390059204
9361.12,-2.171066255109304,-2.163895338998407
9361.122,-1.8555664558037943,-1.789844799082153
9361.124,-1.659566656498285,-1.4373212089728495
9361.126,-1.506166857192774,-1.107251918617846
9361.128,-1.2758670578872646,-0.8053066788068932
9361.13,-0.8668672585817561,-0.538021080975583
9361.132,-0.34666745927624554,-0.30642300157179136
9361.134,0.11373234002926225,-0.10282959047266835
9361.136,0.3952321393347713,0.08562866443129825
9361.138,0.5230319386402815,0.271185515333861
9361.14,0.633631737945791,0.4589285157625733
9361.142,0.8213315372513001,0.6469058299855994
9361.144,1.0429313365568103,0.8285966436821248
9361.146,1.1966311358623205,0.9981181277893207
9361.148,1.26453093516783,1.1539009316578361
9361.15,1.3416307344733394,1.2985314785940945
9361.152,1.4606305337788488,1.4351166411849685
9361.154,1.5460303330843566,1.562207553161592
9361.156,1.528930132389867,1.6775296339693837
9361.158,1.4350299316953752,1.7794674255528862
9361.16,1.4266297310008849,1.871537474068646
9361.162,1.5888295303063948,1.959770225287108
9361.164,1.8615293296119049,2.0472898490924427
9361.166,2.143029128917414,2.133419448327753
9361.168,2.355828928222925,2.215627559321575
9361.17,2.500828727528434,2.29210030352003
9361.172,2.560728526833943,2.3644088006142376
9361.174,2.5351283261394517,2.435029315960464
9361.176,2.4924281254449614,2.505825598242457
9361.178,2.535127924750471,2.5773027159052857
9361.18,2.68012772405598,2.6484387524870328
9361.182,2.8334275233614896,2.716794746948738
9361.184,2.876127322666999,2.780996006415708
9361.186,2.841827121972509,2.842482769568182
9361.188,2.8929269212780184,2.902510003061126
9361.19,3.0806267205835276,2.960706945223779
9361.192,3.3110265198890367,3.0166178501803946
9361.194,3.3705263191945463,3.0713756277238824
9361.196,3.2000261185000554,3.1302314115853775
9361.198,2.9528259178055656,3.198365454485131
9361.2,2.8761257171110746,3.2756401642855515
9361.202,3.0550255164165847,3.3594577593088575
9361.204,3.3705253157220945,3.4482992083160173
9361.206,3.6009251150276036,3.5448093270318473
9361.208,3.668824914333113,3.652959993308225
9361.21,3.6688247136386227,3.774940564814508
9361.212,3.7370245129441315,3.911785797605452
9361.214,3.90752431224964,4.067418682204048
9361.216,4.12912411155515,4.245078474489552
9361.218,4.34242391086066,4.441730278007067
9361.22,4.56402371016617,4.647136072398575
9361.222,4.845523509471679,4.852940518948732
9361.224,5.160923308777189,5.060703238577164
9361.226,5.416523108082698,5.27587294311258
9361.228,5.544722907388207,5.498385617110967
9361.23,5.578622706693718,5.717363780754843
9361.232,5.629722505999226,5.91931117570795
9361.234,5.825822305304735,6.101043337245823
9361.236,6.184022104610246,6.271984365052562
9361.238,6.627221903915753,6.444462563796473
9361.24,7.045321703221266,6.625769565629186
9361.242,7.343521502526773,6.8156807233060555
9361.244,7.496921301832284,7.014863190214236
9361.246,7.548021101137792,7.2270852780420345
9361.248,7.5140209004433025,7.455360717923187
9361.25,7.437420699748811,7.692679752047933
9361.252,7.386320499054319,7.921403791437686
9361.254,7.41182029835983,8.121526082845689
9361.256,7.49692009766534,8.280788254913572
9361.258,7.58231989697085,8.395690356781385
9361.26,7.659019696276358,8.462307025163764
9361.262,7.79521949558187,8.470446985929435
9361.264,8.033919294887378,8.406005998994157
9361.266,8.34101909419289,8.261036215990085
9361.268,8.579818893498397,8.041174646394222
9361.27,8.682018692803904,7.761358622603906
9361.272,8.690418492109416,7.43679889926989
9361.274,8.639318291414924,7.0746560590527565
9361.276,8.468818090720433,6.674724542106946
9361.278,7.9916178900259425,6.233438156786267
9361.28,7.104817689331455,5.7491429543367705
9361.282,5.868517488636963,5.2218114163309375
9361.284,4.5300172879424725,4.647492114197341
9361.286,3.336517087247982,4.020577571628503
9361.288,2.364616886553492,3.3407297261463613
9361.29,1.5205166858590005,2.6171787988811377
9361.292,0.7019164851645101,1.8647709393589809
9361.294,-0.06518371552998126,1.0934527253264703
9361.296,-0.6876839162244721,0.30461008868953654
9361.298,-1.105284116918961,-0.5002586202534696
9361.3,-1.4039843176134514,-1.311190951520098
9361.302,-1.7873845183079418,-2.1074941918776355
9361.304,-2.3503847190024327,-2.8666210966788372
9361.306,-3.0746849196969235,-3.5738293493213864
9361.308,-3.824985120391415,-4.222225253771586
9361.31,-4.506985321085906,-4.8116534432340705
9361.312,-5.121085521780396,-5.346948231503154
9361.314,-5.7519857224748865,-5.839095002924219
9361.316,-6.425685923169377,-6.303070914394425
9361.318,-7.047786123863867,-6.750884769002573
9361.32,-7.516986324558357,-7.1862396976717955
9361.322,-7.840786525252848,-7.604313362739754
9361.324,-8.147486725947338,-7.999121545182231
9361.326,-8.573886926641828,-8.37057311126809
9361.328,-9.07698712733632,-8.720263020632292
9361.33,-9.45198732803081,-9.044656348739913
9361.332,-9.562987528725301,-9.33235708295494
9361.334,-9.469187729419792,-9.571346521978672
9361.336,-9.400887930114282,-9.757919134045574
9361.338,-9.571388130808772,-9.901191837372568
9361.34,-9.955088331503262,-10.015539282714306
9361.342,-10.389988532197753,-10.11522420787352
9361.344,-10.688288732892243,-10.209975331698935
9361.346,-10.764888933586734,-10.307634402172296
9361.348,-10.671089134281226,-10.41410609461828
9361.35,-10.492189334975716,-10.5322997245862
9361.352,-10.355989535670206,-10.659184263645031
9361.354,-10.313289736364696,-10.784908858863915
9361.356,-10.355989937059187,-10.898866532355882
9361.358,-10.415490137753677,-10.997282822906461
